transect_id,sheet_ID,sample_dat,area,year,season,latitude,longitude,transect_I,sample_ID,image_ID,light_dark,count,total_area,avg_size,percent_ar,mean
apr2017_T12C,apr2017_T12_S3_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S3,I2,D,4,0.107,0.027,0.055,255
apr2017_T12C,apr2017_T12_S3_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S3,I2,L,186,29.131,0.157,14.857,255
apr2017_T12C,apr2017_T12_S3_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S3,I3,D,3,0.036,0.012,0.018,255
apr2017_T12C,apr2017_T12_S3_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S3,I3,L,182,24.961,0.137,12.73,255
apr2017_T12C,apr2017_T12_S4_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S4,I1,D,24,0.653,0.027,0.333,255
apr2017_T12C,apr2017_T12_S4_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S4,I1,L,260,47.18,0.181,24.062,255
apr2017_T12C,apr2017_T12_S4_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S4,I2,D,12,0.404,0.034,0.206,255
apr2017_T12C,apr2017_T12_S4_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S4,I2,L,231,48.542,0.21,24.757,255
apr2017_T12C,apr2017_T12_S4_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S4,I3,D,16,0.427,0.027,0.218,255
apr2017_T12C,apr2017_T12_S4_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S4,I3,L,145,14.813,0.102,7.555,255
apr2017_T12C,apr2017_T12_S5_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S5,I1,D,7,0.305,0.044,0.155,255
apr2017_T12C,apr2017_T12_S5_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S5,I1,L,209,52.723,0.252,26.889,255
apr2017_T12C,apr2017_T12_S5_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S5,I2,D,3,0.08,0.027,0.041,255
apr2017_T12C,apr2017_T12_S5_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S5,I2,L,168,36.874,0.219,18.806,255
apr2017_T12C,apr2017_T12_S5_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S5,I3,D,1,0.019,0.019,0.01,255
apr2017_T12C,apr2017_T12_S5_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61322,-75.46629,T12,S5,I3,L,170,36.529,0.215,18.63,255
apr2017_T13C,apr2017_T13_S1_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S1,I1,D,5,0.702,0.14,0.358,255
apr2017_T13C,apr2017_T13_S1_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S1,I1,L,149,24.706,0.166,12.6,255
apr2017_T13C,apr2017_T13_S1_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S1,I2,D,2,0.036,0.018,0.018,255
apr2017_T13C,apr2017_T13_S1_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S1,I2,L,129,21.081,0.163,10.752,255
apr2017_T13C,apr2017_T13_S1_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S1,I3,D,9,0.291,0.032,0.149,255
apr2017_T13C,apr2017_T13_S1_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S1,I3,L,204,50.95,0.25,25.985,255
apr2017_T13C,apr2017_T13_S2_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S2,I1,D,2,0.053,0.027,0.027,255
apr2017_T13C,apr2017_T13_S2_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S2,I1,L,123,45.829,0.373,23.373,255
apr2017_T13C,apr2017_T13_S2_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S2,I2,D,2,0.055,0.028,0.028,255
apr2017_T13C,apr2017_T13_S2_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S2,I2,L,108,43.568,0.403,22.22,255
apr2017_T13C,apr2017_T13_S2_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S2,I3,D,1,0.763,0.763,0.389,255
apr2017_T13C,apr2017_T13_S2_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S2,I3,L,100,37.468,0.375,19.109,255
apr2017_T13C,apr2017_T13_S3_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S3,I1,D,7,0.301,0.043,0.153,255
apr2017_T13C,apr2017_T13_S3_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S3,I1,L,149,40.639,0.273,20.726,255
apr2017_T13C,apr2017_T13_S3_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S3,I2,D,3,0.107,0.036,0.055,255
apr2017_T13C,apr2017_T13_S3_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S3,I2,L,120,23.5,0.196,11.985,255
apr2017_T13C,apr2017_T13_S3_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S3,I3,D,2,0.045,0.023,0.023,255
apr2017_T13C,apr2017_T13_S3_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S3,I3,L,121,24.197,0.2,12.34,255
apr2017_T13C,apr2017_T13_S4_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S4,I1,D,19,0.497,0.026,0.253,255
apr2017_T13C,apr2017_T13_S4_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S4,I1,L,258,32.507,0.126,16.579,255
apr2017_T13C,apr2017_T13_S4_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S4,I2,D,11,0.322,0.029,0.164,255
apr2017_T13C,apr2017_T13_S4_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S4,I2,L,244,49.713,0.204,25.354,255
apr2017_T13C,apr2017_T13_S4_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S4,I3,D,13,0.77,0.059,0.393,255
apr2017_T13C,apr2017_T13_S4_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S4,I3,L,335,72.384,0.216,36.916,255
apr2017_T13C,apr2017_T13_S5_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S5,I1,D,11,0.339,0.031,0.173,255
apr2017_T13C,apr2017_T13_S5_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S5,I1,L,147,28.179,0.192,14.372,255
apr2017_T13C,apr2017_T13_S5_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S5,I2,D,6,0.171,0.028,0.087,255
apr2017_T13C,apr2017_T13_S5_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S5,I2,L,193,40.221,0.208,20.513,255
apr2017_T13C,apr2017_T13_S5_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S5,I3,D,7,0.205,0.029,0.105,255
apr2017_T13C,apr2017_T13_S5_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61182,-75.46606,T13,S5,I3,L,171,31.31,0.183,15.968,255
apr2017_T14C,apr2017_T14_S1_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S1,I1,D,4,0.089,0.022,0.045,255
apr2017_T14C,apr2017_T14_S1_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S1,I1,L,126,36.422,0.289,18.576,255
apr2017_T14C,apr2017_T14_S1_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S1,I2,D,2,0.518,0.259,0.264,255
apr2017_T14C,apr2017_T14_S1_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S1,I2,L,90,26.744,0.297,13.639,255
apr2017_T14C,apr2017_T14_S1_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S1,I3,D,4,0.253,0.063,0.129,255
apr2017_T14C,apr2017_T14_S1_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S1,I3,L,134,27.702,0.207,14.128,255
apr2017_T14C,apr2017_T14_S2_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S2,I1,D,10,0.35,0.035,0.178,255
apr2017_T14C,apr2017_T14_S2_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S2,I1,L,85,41.745,0.491,21.29,255
apr2017_T14C,apr2017_T14_S2_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S2,I2,D,1,0.024,0.024,0.012,255
apr2017_T14C,apr2017_T14_S2_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S2,I2,L,54,26.09,0.483,13.306,255
apr2017_T14C,apr2017_T14_S2_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S2,I3,D,6,0.734,0.122,0.374,255
apr2017_T14C,apr2017_T14_S2_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S2,I3,L,77,34.295,0.445,17.49,255
apr2017_T14C,apr2017_T14_S3_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S3,I1,D,7,0.556,0.079,0.284,255
apr2017_T14C,apr2017_T14_S3_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S3,I1,L,166,51.758,0.312,26.397,255
apr2017_T14C,apr2017_T14_S3_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S3,I2,D,3,0.25,0.083,0.128,255
apr2017_T14C,apr2017_T14_S3_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S3,I2,L,153,34.725,0.227,17.71,255
apr2017_T14C,apr2017_T14_S3_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S3,I3,D,5,0.119,0.024,0.061,255
apr2017_T14C,apr2017_T14_S3_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S3,I3,L,123,25.852,0.21,13.185,255
apr2017_T14C,apr2017_T14_S4_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S4,I1,D,8,0.136,0.017,0.069,255
apr2017_T14C,apr2017_T14_S4_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S4,I1,L,171,81.804,0.478,41.72,255
apr2017_T14C,apr2017_T14_S4_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S4,I2,D,8,0.181,0.023,0.092,255
apr2017_T14C,apr2017_T14_S4_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S4,I2,L,169,76.075,0.45,38.799,255
apr2017_T14C,apr2017_T14_S4_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S4,I3,D,9,0.181,0.02,0.092,255
apr2017_T14C,apr2017_T14_S4_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S4,I3,L,188,61.154,0.325,31.189,255
apr2017_T14C,apr2017_T14_S5_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S5,I1,D,14,0.382,0.027,0.195,255
apr2017_T14C,apr2017_T14_S5_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S5,I1,L,305,66.095,0.217,33.709,255
apr2017_T14C,apr2017_T14_S5_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S5,I2,D,13,0.556,0.043,0.283,255
apr2017_T14C,apr2017_T14_S5_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S5,I2,L,293,53.035,0.181,27.048,255
apr2017_T14C,apr2017_T14_S5_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S5,I3,D,18,0.356,0.02,0.182,255
apr2017_T14C,apr2017_T14_S5_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.61038,-75.46577,T14,S5,I3,L,232,37.85,0.163,19.304,255
apr2017_T15C,apr2017_T15_S1_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S1,I1,D,6,0.724,0.121,0.369,255
apr2017_T15C,apr2017_T15_S1_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S1,I1,L,87,41.61,0.478,21.222,255
apr2017_T15C,apr2017_T15_S1_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S1,I2,D,2,0.725,0.362,0.37,255
apr2017_T15C,apr2017_T15_S1_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S1,I2,L,48,24.036,0.501,12.259,255
apr2017_T15C,apr2017_T15_S1_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S1,I3,D,4,0.072,0.018,0.037,255
apr2017_T15C,apr2017_T15_S1_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S1,I3,L,98,39.074,0.399,19.928,255
apr2017_T15C,apr2017_T15_S2_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S2,I1,D,5,0.459,0.092,0.234,255
apr2017_T15C,apr2017_T15_S2_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S2,I1,L,107,42.649,0.399,21.751,255
apr2017_T15C,apr2017_T15_S2_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S2,I2,D,6,0.651,0.109,0.332,255
apr2017_T15C,apr2017_T15_S2_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S2,I2,L,120,38.303,0.319,19.535,255
apr2017_T15C,apr2017_T15_S2_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S2,I3,D,1,0.01,0.01,0.005,255
apr2017_T15C,apr2017_T15_S2_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S2,I3,L,72,22.67,0.315,11.562,255
apr2017_T15C,apr2017_T15_S3_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S3,I1,D,3,0.053,0.018,0.027,255
apr2017_T15C,apr2017_T15_S3_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S3,I1,L,59,30.659,0.52,15.636,255
apr2017_T15C,apr2017_T15_S3_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S3,I2,D,9,0.228,0.025,0.116,255
apr2017_T15C,apr2017_T15_S3_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S3,I2,L,74,42.868,0.579,21.863,255
apr2017_T15C,apr2017_T15_S3_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S3,I3,D,1,0.021,0.021,0.011,255
apr2017_T15C,apr2017_T15_S3_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S3,I3,L,65,31.973,0.492,16.306,255
apr2017_T15C,apr2017_T15_S4_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S4,I1,D,17,0.387,0.023,0.197,255
apr2017_T15C,apr2017_T15_S4_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S4,I1,L,245,34.598,0.141,17.645,255
apr2017_T15C,apr2017_T15_S4_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S4,I2,D,13,0.49,0.038,0.25,255
apr2017_T15C,apr2017_T15_S4_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S4,I2,L,253,64.172,0.254,32.728,255
apr2017_T15C,apr2017_T15_S4_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S4,I3,D,17,0.446,0.026,0.227,255
apr2017_T15C,apr2017_T15_S4_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S4,I3,L,328,42.807,0.131,21.832,255
apr2017_T15C,apr2017_T15_S5_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S5,I1,D,7,1.101,0.157,0.561,255
apr2017_T15C,apr2017_T15_S5_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S5,I1,L,159,77.863,0.49,39.711,255
apr2017_T15C,apr2017_T15_S5_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S5,I2,D,10,0.396,0.04,0.202,255
apr2017_T15C,apr2017_T15_S5_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S5,I2,L,208,72.621,0.349,37.037,255
apr2017_T15C,apr2017_T15_S5_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S5,I3,D,5,0.785,0.157,0.4,255
apr2017_T15C,apr2017_T15_S5_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60894,-75.46552,T15,S5,I3,L,135,29.269,0.217,14.927,255
apr2017_T16C,apr2017_T16_S1_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S1,I1,D,1,0.02,0.02,0.01,255
apr2017_T16C,apr2017_T16_S1_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S1,I1,L,55,50.252,0.914,25.629,255
apr2017_T16C,apr2017_T16_S1_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S1,I2,D,7,0.168,0.024,0.086,255
apr2017_T16C,apr2017_T16_S1_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S1,I2,L,156,39.117,0.251,19.95,255
apr2017_T16C,apr2017_T16_S1_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S1,I3,D,18,0.406,0.023,0.207,255
apr2017_T16C,apr2017_T16_S1_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S1,I3,L,141,68.084,0.483,34.723,255
apr2017_T16C,apr2017_T16_S2_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S2,I1,D,8,0.192,0.024,0.098,255
apr2017_T16C,apr2017_T16_S2_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S2,I1,L,159,38.593,0.243,19.683,255
apr2017_T16C,apr2017_T16_S2_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S2,I2,D,7,0.178,0.025,0.091,255
apr2017_T16C,apr2017_T16_S2_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S2,I2,L,123,35.906,0.292,18.312,255
apr2017_T16C,apr2017_T16_S2_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S2,I3,D,7,0.49,0.07,0.25,255
apr2017_T16C,apr2017_T16_S2_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S2,I3,L,157,60.949,0.388,31.084,255
apr2017_T16C,apr2017_T16_S3_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S3,I1,D,11,0.27,0.025,0.138,255
apr2017_T16C,apr2017_T16_S3_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S3,I1,L,223,49.927,0.224,25.463,255
apr2017_T16C,apr2017_T16_S3_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S3,I2,D,7,0.163,0.023,0.083,255
apr2017_T16C,apr2017_T16_S3_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S3,I2,L,213,62.91,0.295,32.085,255
apr2017_T16C,apr2017_T16_S3_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S3,I3,D,7,0.216,0.031,0.11,255
apr2017_T16C,apr2017_T16_S3_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S3,I3,L,149,32.996,0.221,16.828,255
apr2017_T16C,apr2017_T16_S4_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S4,I1,D,27,0.644,0.024,0.329,255
apr2017_T16C,apr2017_T16_S4_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S4,I1,L,247,52.588,0.213,26.82,255
apr2017_T16C,apr2017_T16_S4_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S4,I2,D,27,0.902,0.033,0.46,255
apr2017_T16C,apr2017_T16_S4_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S4,I2,L,305,65.939,0.216,33.629,255
apr2017_T16C,apr2017_T16_S4_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S4,I3,D,22,0.692,0.031,0.353,255
apr2017_T16C,apr2017_T16_S4_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S4,I3,L,241,38.786,0.161,19.781,255
apr2017_T16C,apr2017_T16_S5_I1_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S5,I1,D,7,0.188,0.027,0.096,255
apr2017_T16C,apr2017_T16_S5_I1_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S5,I1,L,165,43.26,0.262,22.063,255
apr2017_T16C,apr2017_T16_S5_I2_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S5,I2,D,6,0.458,0.076,0.233,255
apr2017_T16C,apr2017_T16_S5_I2_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S5,I2,L,138,21.162,0.153,10.793,255
apr2017_T16C,apr2017_T16_S5_I3_D,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S5,I3,D,7,0.182,0.026,0.093,255
apr2017_T16C,apr2017_T16_S5_I3_L,2017/04/27 00:00:00,Treatment,2017,spring,35.60754,-75.46523,T16,S5,I3,L,196,33.268,0.17,16.967,255
aug2017_C01C,aug2017_C01_S1_I1_D,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S1,I1,D,6,0.325,0.054,0.166,255
aug2017_C01C,aug2017_C01_S1_I1_L,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S1,I1,L,159,28.142,0.177,14.353,255
aug2017_C01C,aug2017_C01_S1_I2_D,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S1,I2,D,7,0.137,0.02,0.07,255
aug2017_C01C,aug2017_C01_S1_I2_L,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S1,I2,L,176,20.116,0.114,10.259,255
aug2017_C01C,aug2017_C01_S1_I3_D,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S1,I3,D,9,0.28,0.031,0.143,255
aug2017_C01C,aug2017_C01_S1_I3_L,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S1,I3,L,162,19.272,0.119,9.829,255
aug2017_C01C,aug2017_C01_S2_I1_D,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S2,I1,D,8,0.252,0.032,0.129,255
aug2017_C01C,aug2017_C01_S2_I1_L,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S2,I1,L,153,30.196,0.197,15.4,255
aug2017_C01C,aug2017_C01_S2_I2_D,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S2,I2,D,13,0.403,0.031,0.206,255
aug2017_C01C,aug2017_C01_S2_I2_L,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S2,I2,L,190,41.338,0.218,21.083,255
aug2017_C01C,aug2017_C01_S2_I3_D,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S2,I3,D,13,0.436,0.034,0.222,255
aug2017_C01C,aug2017_C01_S2_I3_L,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S2,I3,L,162,38.302,0.236,19.534,255
aug2017_C01C,aug2017_C01_S3_I1_D,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S3,I1,D,5,0.254,0.051,0.129,255
aug2017_C01C,aug2017_C01_S3_I1_L,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S3,I1,L,233,31.721,0.136,16.178,255
aug2017_C01C,aug2017_C01_S3_I2_D,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S3,I2,D,11,0.352,0.032,0.18,255
aug2017_C01C,aug2017_C01_S3_I2_L,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S3,I2,L,174,19.174,0.11,9.779,255
aug2017_C01C,aug2017_C01_S3_I3_D,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S3,I3,D,9,0.187,0.021,0.095,255
aug2017_C01C,aug2017_C01_S3_I3_L,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S3,I3,L,253,32.139,0.127,16.391,255
aug2017_C01C,aug2017_C01_S4_I1_D,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S4,I1,D,11,0.438,0.04,0.224,255
aug2017_C01C,aug2017_C01_S4_I1_L,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S4,I1,L,171,32.687,0.191,16.67,255
aug2017_C01C,aug2017_C01_S4_I2_D,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S4,I2,D,15,0.365,0.024,0.186,255
aug2017_C01C,aug2017_C01_S4_I2_L,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S4,I2,L,127,47.826,0.377,24.391,255
aug2017_C01C,aug2017_C01_S4_I3_D,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S4,I3,D,8,0.277,0.035,0.141,255
aug2017_C01C,aug2017_C01_S4_I3_L,2017/08/04 00:00:00,Control,2017,summer,35.63612,-75.46992,C01,S4,I3,L,79,20.868,0.264,10.643,255
